# Generated=20150326-16:09:00, User=unsj
# Linux keira-ubuntu 3.5.0-17-generic #28-Ubuntu SMP Tue Oct 9 19:31:23 UTC 2012 x86_64 x86_64 x86_64 GNU/Linux
# Machine (5958MB)
#   Socket L#0 + L3 L#0 (12MB)
#     L2 L#0 (256KB) + L1 L#0 (32KB) + Core L#0 + PU L#0 (P#0)
#     L2 L#1 (256KB) + L1 L#1 (32KB) + Core L#1 + PU L#1 (P#2)
#     L2 L#2 (256KB) + L1 L#2 (32KB) + Core L#2 + PU L#2 (P#4)
#     L2 L#3 (256KB) + L1 L#3 (32KB) + Core L#3 + PU L#3 (P#6)
#     L2 L#4 (256KB) + L1 L#4 (32KB) + Core L#4 + PU L#4 (P#8)
#     L2 L#5 (256KB) + L1 L#5 (32KB) + Core L#5 + PU L#5 (P#10)
#   Socket L#1 + L3 L#1 (12MB)
#     L2 L#6 (256KB) + L1 L#6 (32KB) + Core L#6 + PU L#6 (P#1)
#     L2 L#7 (256KB) + L1 L#7 (32KB) + Core L#7 + PU L#7 (P#3)
#     L2 L#8 (256KB) + L1 L#8 (32KB) + Core L#8 + PU L#8 (P#5)
#     L2 L#9 (256KB) + L1 L#9 (32KB) + Core L#9 + PU L#9 (P#7)
#     L2 L#10 (256KB) + L1 L#10 (32KB) + Core L#10 + PU L#10 (P#9)
#     L2 L#11 (256KB) + L1 L#11 (32KB) + Core L#11 + PU L#11 (P#11)
ExperimentNumber,Algorithm,NumberOfThreads,InputFile,LengthOfText,ElapsedTimeSec,Instructions,LLCReadMisses,LLCWriteMisses
763,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.705385,9178236034,137069,177853
764,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.711907,9219038722,174283,180866
765,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.706149,9262126902,136046,167952
766,psa,4,/home/unsj/datasets/dna.64MB,67108863,30.213486,367299466872,275058337,36707072
767,psa,4,/home/unsj/datasets/dna.64MB,67108863,30.282892,367295405657,290118656,36343428
768,psa,4,/home/unsj/datasets/dna.64MB,67108863,30.570258,367296448609,338930324,36460782
769,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.373817,4814720646,145994,481749
770,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.373296,4814081902,106177,480747
771,psa,4,/home/unsj/datasets/proteins.1MB,1048575,0.372222,4813529283,104981,477035
772,psa,4,/home/unsj/datasets/dna.64MB,67108863,39.462976,539196761795,258333895,56387548
773,psa,4,/home/unsj/datasets/dna.64MB,67108863,39.220215,539193541126,265186127,56379308
774,psa,4,/home/unsj/datasets/dna.64MB,67108863,39.469087,539193985187,269331704,56349040
775,psa,4,/home/unsj/datasets/proteins.2MB,2097151,1.193204,16540176771,429222,1755225
776,psa,4,/home/unsj/datasets/proteins.2MB,2097151,1.186183,16541874399,406604,1766644
777,psa,4,/home/unsj/datasets/proteins.2MB,2097151,1.185821,16540982238,403184,1765408
778,psa,4,/home/unsj/datasets/dna.8MB,8388607,4.965036,73975617821,6984839,8109724
779,psa,4,/home/unsj/datasets/dna.8MB,8388607,4.962849,73973821527,6301810,8097473
780,psa,4,/home/unsj/datasets/dna.8MB,8388607,4.932694,73972026751,6431121,8153678
781,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.873867,10905404444,480629,439802
782,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.875641,10937224245,410127,421076
783,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.876710,10923172890,387343,402119
784,psa,4,/home/unsj/datasets/dna.8MB,8388607,2.664214,30534791465,5012288,2949746
785,psa,4,/home/unsj/datasets/dna.8MB,8388607,2.666462,30534044824,5120799,2954163
786,psa,4,/home/unsj/datasets/dna.8MB,8388607,2.626080,30531680035,6761901,3008789
787,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.857331,11198475765,329121,1093838
788,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.846927,11196386239,339806,1110639
789,psa,4,/home/unsj/datasets/proteins.2MB,2097151,0.845982,11194258718,336652,1102397
790,psa,4,/home/unsj/datasets/dna.8MB,8388607,3.917040,52472874236,5471180,5438135
791,psa,4,/home/unsj/datasets/dna.8MB,8388607,3.860706,52474419736,6225898,5435257
792,psa,4,/home/unsj/datasets/dna.8MB,8388607,3.903488,52473189536,5476836,5432643
793,psa,4,/home/unsj/datasets/proteins.32MB,33554431,22.524159,336146346563,76228417,36595391
794,psa,4,/home/unsj/datasets/proteins.32MB,33554431,22.266279,336135490004,59314449,36567274
795,psa,4,/home/unsj/datasets/proteins.32MB,33554431,22.181031,336119995635,62800955,36603640
796,psa,4,/home/unsj/datasets/english.128MB,134217727,181.750649,1667854700180,641297090,164539209
797,psa,4,/home/unsj/datasets/english.128MB,134217727,179.269338,1687144006604,555496896,165079244
798,psa,4,/home/unsj/datasets/english.128MB,134217727,176.364735,1671903427139,600743687,167447568
799,psa,4,/home/unsj/datasets/proteins.32MB,33554431,12.688793,167810902199,55552228,16001515
800,psa,4,/home/unsj/datasets/proteins.32MB,33554431,12.764283,167788743152,59579497,15963973
801,psa,4,/home/unsj/datasets/proteins.32MB,33554431,13.210408,167796248808,70378554,16019674
802,psa,4,/home/unsj/datasets/english.128MB,134217727,72.628171,975045016986,612931829,81378430
803,psa,4,/home/unsj/datasets/english.128MB,134217727,78.870282,975010766060,939527020,82199829
804,psa,4,/home/unsj/datasets/english.128MB,134217727,78.449316,974998004171,984457152,81895791
805,psa,4,/home/unsj/datasets/proteins.32MB,33554431,18.228056,250952060238,131094234,26156557
806,psa,4,/home/unsj/datasets/proteins.32MB,33554431,18.205600,250955797054,131577733,26201836
807,psa,4,/home/unsj/datasets/proteins.32MB,33554431,17.525198,250950700880,117209409,26144574
808,psa,4,/home/unsj/datasets/english.128MB,134217727,115.160015,1334136773632,955487976,123867154
809,psa,4,/home/unsj/datasets/english.128MB,134217727,113.034491,1334190502337,607519084,122530279
810,psa,4,/home/unsj/datasets/english.128MB,134217727,116.877377,1327524002411,616728990,123860852
811,psa,4,/home/unsj/datasets/proteins.4MB,4194303,2.429818,34774681677,1190923,3800173
812,psa,4,/home/unsj/datasets/proteins.4MB,4194303,2.414398,34770912823,1206536,3790437
813,psa,4,/home/unsj/datasets/proteins.4MB,4194303,2.447891,34772501620,1218689,3798024
814,psa,4,/home/unsj/datasets/english.16MB,16777215,11.555199,175729231083,16695216,17256015
815,psa,4,/home/unsj/datasets/english.16MB,16777215,11.402437,175725787779,15413824,17319260
816,psa,4,/home/unsj/datasets/english.16MB,16777215,11.778663,175718265602,19242548,17285646
817,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.153142,13317434555,1134586,1221142
818,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.296383,15340414671,1109736,1180159
819,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.284072,15326833082,1104571,1183697
820,psa,4,/home/unsj/datasets/english.16MB,16777215,7.082226,89907068920,19223553,7037455
821,psa,4,/home/unsj/datasets/english.16MB,16777215,7.049935,89902890817,18206212,7021301
822,psa,4,/home/unsj/datasets/english.16MB,16777215,7.069206,89905921528,21820410,7035635
823,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.807746,24123436266,1140550,2464869
824,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.804891,24099871224,1136527,2464916
825,psa,4,/home/unsj/datasets/proteins.4MB,4194303,1.821068,24100190683,1175838,2457311
826,psa,4,/home/unsj/datasets/english.16MB,16777215,9.160670,132732840975,17214355,11946249
827,psa,4,/home/unsj/datasets/english.16MB,16777215,9.379317,132735541749,16361499,12017279
828,psa,4,/home/unsj/datasets/english.16MB,16777215,9.372120,132736847061,15578080,11940502
829,psa,4,/home/unsj/datasets/proteins.64MB,67108863,47.218107,708048756809,205886230,77541018
830,psa,4,/home/unsj/datasets/proteins.64MB,67108863,47.694342,708012063240,195194377,77323648
831,psa,4,/home/unsj/datasets/proteins.64MB,67108863,54.823925,708050665930,192406887,77774046
832,psa,4,/home/unsj/datasets/english.1MB,1048575,0.537923,7344976130,128101,834641
833,psa,4,/home/unsj/datasets/english.1MB,1048575,0.535322,7341242576,111331,812709
834,psa,4,/home/unsj/datasets/english.1MB,1048575,0.534497,7343413205,108881,817107
835,psa,4,/home/unsj/datasets/proteins.64MB,67108863,29.249529,368195894086,260841025,36352118
836,psa,4,/home/unsj/datasets/proteins.64MB,67108863,29.849997,368197948954,226614167,36300555
837,psa,4,/home/unsj/datasets/proteins.64MB,67108863,29.964024,368215502688,216249042,36388702
838,psa,4,/home/unsj/datasets/english.1MB,1048575,0.651151,8411596157,103462,158057
839,psa,4,/home/unsj/datasets/english.1MB,1048575,0.655526,8498154433,104544,154924
840,psa,4,/home/unsj/datasets/english.1MB,1048575,0.652968,8474829690,101561,131930
841,psa,4,/home/unsj/datasets/proteins.64MB,67108863,37.097518,536781129384,205500347,56432307
842,psa,4,/home/unsj/datasets/proteins.64MB,67108863,37.237884,536778436111,219901030,56355900
843,psa,4,/home/unsj/datasets/proteins.64MB,67108863,37.313191,536786354750,192120484,56385384
844,psa,4,/home/unsj/datasets/english.1MB,1048575,0.361492,4650755428,60876,484513
845,psa,4,/home/unsj/datasets/english.1MB,1048575,0.363679,4647749955,68475,474516
846,psa,4,/home/unsj/datasets/english.1MB,1048575,0.362419,4649157944,68179,481766
847,psa,4,/home/unsj/datasets/proteins.8MB,8388607,4.846680,74034792468,3916577,8086411
848,psa,4,/home/unsj/datasets/proteins.8MB,8388607,4.935925,74034742964,3652472,8105249
849,psa,4,/home/unsj/datasets/proteins.8MB,8388607,5.010068,74031939376,4028989,8036250
850,psa,4,/home/unsj/datasets/english.2MB,2097151,1.162384,15860696856,421358,1769420
851,psa,4,/home/unsj/datasets/english.2MB,2097151,1.140803,15857662678,362738,1765500
852,psa,4,/home/unsj/datasets/english.2MB,2097151,1.140617,15859006997,382768,1763272
853,psa,4,/home/unsj/datasets/proteins.8MB,8388607,2.616275,31919338703,3481927,2932592
854,psa,4,/home/unsj/datasets/proteins.8MB,8388607,2.769951,31918291447,3389811,2904728
855,psa,4,/home/unsj/datasets/proteins.8MB,8388607,2.633802,31918275778,3791259,2925926
856,psa,4,/home/unsj/datasets/english.2MB,2097151,0.735555,8770351290,352690,426020
857,psa,4,/home/unsj/datasets/english.2MB,2097151,0.735052,8823024410,382905,394011
858,psa,4,/home/unsj/datasets/english.2MB,2097151,0.759732,9052423909,378831,390306
859,psa,4,/home/unsj/datasets/proteins.8MB,8388607,3.900140,52751955186,3413737,5505968
860,psa,4,/home/unsj/datasets/proteins.8MB,8388607,3.779017,52747622950,3549456,5445897
861,psa,4,/home/unsj/datasets/proteins.8MB,8388607,3.762321,52749349680,3687323,5425930
862,psa,4,/home/unsj/datasets/english.2MB,2097151,0.813485,10477576894,467210,1101558
863,psa,4,/home/unsj/datasets/english.2MB,2097151,0.802350,10477634916,467974,1088954
864,psa,4,/home/unsj/datasets/english.2MB,2097151,0.803210,10480341529,317169,1098870
865,psa,2,/home/unsj/datasets/english.32MB,33554431,49.678151,373862647180,77211826,36412363
866,psa,2,/home/unsj/datasets/english.32MB,33554431,49.914247,373848844308,78213979,36428852
867,psa,2,/home/unsj/datasets/english.32MB,33554431,48.267713,373845774534,56449883,36520798
868,psa,2,/home/unsj/datasets/dna.128MB,134217727,243.423223,1501856905110,580445569,165087118
869,psa,2,/home/unsj/datasets/dna.128MB,134217727,257.109901,1501838606798,571837676,164895067
870,psa,2,/home/unsj/datasets/dna.128MB,134217727,266.806518,1501833830810,680461914,162611714
871,psa,2,/home/unsj/datasets/english.32MB,33554431,30.805038,202892519009,76905533,15898359
872,psa,2,/home/unsj/datasets/english.32MB,33554431,31.033949,202875695235,77538664,15878479
873,psa,2,/home/unsj/datasets/english.32MB,33554431,30.869542,202872635199,76968830,15830528
874,psa,2,/home/unsj/datasets/dna.128MB,134217727,136.783965,814404544443,723650112,80010591
875,psa,2,/home/unsj/datasets/dna.128MB,134217727,126.785884,814322858888,728131566,79610494
876,psa,2,/home/unsj/datasets/dna.128MB,134217727,137.989629,814335552536,729945526,80268932
877,psa,2,/home/unsj/datasets/english.32MB,33554431,39.342648,287965410463,60377043,26011015
878,psa,2,/home/unsj/datasets/english.32MB,33554431,40.139845,287966145462,82953627,26030851
879,psa,2,/home/unsj/datasets/english.32MB,33554431,40.323779,287966765959,90574057,26055967
880,psa,2,/home/unsj/datasets/dna.128MB,134217727,176.070041,1158035416992,571447436,122500402
881,psa,2,/home/unsj/datasets/dna.128MB,134217727,176.661423,1158101653386,719201735,122431605
882,psa,2,/home/unsj/datasets/dna.128MB,134217727,185.776972,1159029786089,562908791,122505877
883,psa,2,/home/unsj/datasets/english.4MB,4194303,5.257870,36794993785,1144101,3738562
884,psa,2,/home/unsj/datasets/english.4MB,4194303,5.089187,36792912962,948645,3763829
885,psa,2,/home/unsj/datasets/english.4MB,4194303,5.080959,36791864991,938780,3772418
886,psa,2,/home/unsj/datasets/dna.16MB,16777215,20.393755,157833786862,14874938,17196228
887,psa,2,/home/unsj/datasets/dna.16MB,16777215,20.757627,157824377055,22791328,17140354
888,psa,2,/home/unsj/datasets/dna.16MB,16777215,20.711577,157820915786,22982569,16936185
889,psa,2,/home/unsj/datasets/english.4MB,4194303,2.490175,14981195173,937795,1141696
890,psa,2,/home/unsj/datasets/english.4MB,4194303,2.511985,14981426749,940766,1151149
891,psa,2,/home/unsj/datasets/english.4MB,4194303,2.513288,14981088109,938993,1154870
892,psa,2,/home/unsj/datasets/dna.16MB,16777215,11.081604,71531310663,22425367,6802677
893,psa,2,/home/unsj/datasets/dna.16MB,16777215,11.381971,71532021731,21915493,6881713
894,psa,2,/home/unsj/datasets/dna.16MB,16777215,11.604200,71532412346,22100499,6905999
895,psa,2,/home/unsj/datasets/english.4MB,4194303,3.739868,26047466183,775177,2450189
896,psa,2,/home/unsj/datasets/english.4MB,4194303,3.689594,26047282159,998930,2442080
897,psa,2,/home/unsj/datasets/english.4MB,4194303,3.723267,26047300964,1018336,2448041
898,psa,2,/home/unsj/datasets/dna.16MB,16777215,15.758478,114870142678,22671309,11796897
899,psa,2,/home/unsj/datasets/dna.16MB,16777215,15.624660,114870129167,22627754,11811417
900,psa,2,/home/unsj/datasets/dna.16MB,16777215,16.007911,114870118647,22277581,11908477
901,psa,2,/home/unsj/datasets/english.64MB,67108863,111.782408,839479176671,208795987,77166802
902,psa,2,/home/unsj/datasets/english.64MB,67108863,111.060065,839442691018,207844723,77162410
903,psa,2,/home/unsj/datasets/english.64MB,67108863,108.179803,839443846533,172220742,77738274
904,psa,2,/home/unsj/datasets/dna.1MB,1048575,1.073414,7397501676,131878,798213
905,psa,2,/home/unsj/datasets/dna.1MB,1048575,1.067848,7396977066,106637,818155
906,psa,2,/home/unsj/datasets/dna.1MB,1048575,1.072252,7396996747,99249,811442
907,psa,2,/home/unsj/datasets/english.64MB,67108863,73.685874,497530078278,209296558,35994955
908,psa,2,/home/unsj/datasets/english.64MB,67108863,70.559447,497524435796,206957196,35708403
909,psa,2,/home/unsj/datasets/english.64MB,67108863,73.784617,497529693714,210213890,36044059
910,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.656002,3775326886,101639,150522
911,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.656147,3868526469,90792,118796
912,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.660922,3828736291,91921,150074
913,psa,2,/home/unsj/datasets/english.64MB,67108863,89.632781,667577016295,204781667,55732700
914,psa,2,/home/unsj/datasets/english.64MB,67108863,89.840101,667577707751,170150831,57880619
915,psa,2,/home/unsj/datasets/english.64MB,67108863,92.168903,667580676325,207673851,56271278
916,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.737942,4700144523,75725,500201
917,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.736687,4700204163,92970,470907
918,psa,2,/home/unsj/datasets/dna.1MB,1048575,0.726261,4700322503,83679,473705
919,psa,2,/home/unsj/datasets/english.8MB,8388607,11.070131,81473635764,3402191,8014186
920,psa,2,/home/unsj/datasets/english.8MB,8388607,10.919509,81469554417,3441472,8018335
921,psa,2,/home/unsj/datasets/english.8MB,8388607,11.629626,81469940779,3459193,7936002
922,psa,2,/home/unsj/datasets/dna.2MB,2097151,2.337673,16029384749,327466,1764209
923,psa,2,/home/unsj/datasets/dna.2MB,2097151,2.315965,16028474599,332521,1753311
924,psa,2,/home/unsj/datasets/dna.2MB,2097151,2.312037,16028028618,452404,1744241
925,psa,2,/home/unsj/datasets/english.8MB,8388607,5.707857,38317861769,3293656,2866380
926,psa,2,/home/unsj/datasets/english.8MB,8388607,5.864652,38318610828,3332791,2883365
927,psa,2,/home/unsj/datasets/english.8MB,8388607,5.792543,38318227041,3320245,2891582
928,psa,2,/home/unsj/datasets/dna.2MB,2097151,0.908986,4779416211,340111,392252
929,psa,2,/home/unsj/datasets/dna.2MB,2097151,0.911822,4779474934,326707,390559
930,psa,2,/home/unsj/datasets/dna.2MB,2097151,0.907035,4779530765,329701,401897
931,psa,2,/home/unsj/datasets/english.8MB,8388607,8.114074,59988958517,3146453,5395262
932,psa,2,/home/unsj/datasets/english.8MB,8388607,8.076646,59989012571,2716606,5423876
933,psa,2,/home/unsj/datasets/english.8MB,8388607,8.119257,59989093719,3146887,5371417
934,psa,2,/home/unsj/datasets/dna.2MB,2097151,1.636487,10647085401,246488,1096317
935,psa,2,/home/unsj/datasets/dna.2MB,2097151,1.635234,10646828624,372444,1083322
936,psa,2,/home/unsj/datasets/dna.2MB,2097151,1.644776,10646759527,381771,1075089
937,psa,2,/home/unsj/datasets/proteins.128MB,134217727,262.548748,1510927626695,617916375,163773712
938,psa,2,/home/unsj/datasets/proteins.128MB,134217727,260.549084,1511476893346,609148446,163144261
939,psa,2,/home/unsj/datasets/proteins.128MB,134217727,256.653283,1510866015532,655105241,162727038
940,psa,2,/home/unsj/datasets/dna.32MB,33554431,45.065567,335704070271,88005104,36445376
941,psa,2,/home/unsj/datasets/dna.32MB,33554431,44.166212,335687586914,59477310,36531346
942,psa,2,/home/unsj/datasets/dna.32MB,33554431,44.973197,335683278133,87457758,36416379
943,psa,2,/home/unsj/datasets/proteins.128MB,134217727,132.913955,832335380687,644182375,80343224
944,psa,2,/home/unsj/datasets/proteins.128MB,134217727,124.969464,832254579602,644611044,79791483
945,psa,2,/home/unsj/datasets/proteins.128MB,134217727,136.875488,832267992609,650852444,80354910
946,psa,2,/home/unsj/datasets/dna.32MB,33554431,26.548548,163624486485,88251497,15752628
947,psa,2,/home/unsj/datasets/dna.32MB,33554431,26.874358,163625399827,90068141,15751328
948,psa,2,/home/unsj/datasets/dna.32MB,33554431,24.995305,163621664313,63301556,15837917
949,psa,2,/home/unsj/datasets/proteins.128MB,134217727,172.588831,1168411110827,522676740,122354720
950,psa,2,/home/unsj/datasets/proteins.128MB,134217727,176.032624,1169488030857,511640909,123627473
951,psa,2,/home/unsj/datasets/proteins.128MB,134217727,178.321607,1168578461920,509398104,122244115
952,psa,2,/home/unsj/datasets/dna.32MB,33554431,36.470490,249813656605,87386341,26002637
953,psa,2,/home/unsj/datasets/dna.32MB,33554431,36.304422,249797110311,87646846,25988791
954,psa,2,/home/unsj/datasets/dna.32MB,33554431,34.457244,249791032042,87387135,25755614
955,psa,2,/home/unsj/datasets/proteins.16MB,16777215,19.903892,159383653857,17462409,16969065
956,psa,2,/home/unsj/datasets/proteins.16MB,16777215,20.101146,159380259535,12844931,17187518
957,psa,2,/home/unsj/datasets/proteins.16MB,16777215,20.494718,159374417321,17745992,17126655
958,psa,2,/home/unsj/datasets/dna.4MB,4194303,4.813750,34522908612,1241876,3759884
959,psa,2,/home/unsj/datasets/dna.4MB,4194303,4.967764,34521628870,1197705,3708928
960,psa,2,/home/unsj/datasets/dna.4MB,4194303,4.593009,34521636807,1035430,3764692
961,psa,2,/home/unsj/datasets/proteins.16MB,16777215,11.072760,76273857213,16481366,6794468
962,psa,2,/home/unsj/datasets/proteins.16MB,16777215,11.111839,76274278572,16778987,6814637
963,psa,2,/home/unsj/datasets/proteins.16MB,16777215,11.235753,76274501192,16737261,6824779
964,psa,2,/home/unsj/datasets/dna.4MB,4194303,2.261001,12556209927,1037071,1142679
965,psa,2,/home/unsj/datasets/dna.4MB,4194303,2.224956,12556061934,1041775,1134619
966,psa,2,/home/unsj/datasets/dna.4MB,4194303,2.299281,12556263309,1038841,1129228
967,psa,2,/home/unsj/datasets/proteins.16MB,16777215,15.548231,117110901620,16564816,11905484
968,psa,2,/home/unsj/datasets/proteins.16MB,16777215,15.247686,117110629728,16958223,11802674
969,psa,2,/home/unsj/datasets/proteins.16MB,16777215,15.374599,117111071622,16823189,11809407
970,psa,2,/home/unsj/datasets/dna.4MB,4194303,3.458828,23774531453,1107937,2451837
971,psa,2,/home/unsj/datasets/dna.4MB,4194303,3.413838,23774334190,888811,2448301
972,psa,2,/home/unsj/datasets/dna.4MB,4194303,3.542284,23774632159,1101955,2447928
973,psa,2,/home/unsj/datasets/proteins.1MB,1048575,1.074784,7492537280,128682,801780
974,psa,2,/home/unsj/datasets/proteins.1MB,1048575,1.077918,7491989694,143308,847562
975,psa,2,/home/unsj/datasets/proteins.1MB,1048575,1.071830,7491782277,94048,807683
976,psa,2,/home/unsj/datasets/dna.64MB,67108863,93.223095,711025007122,193025732,77312683
977,psa,2,/home/unsj/datasets/dna.64MB,67108863,97.219306,710990818237,267855292,77100013
978,psa,2,/home/unsj/datasets/dna.64MB,67108863,97.387541,710986511362,268012588,77147639
979,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.732809,4267422666,107055,157565
980,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.709691,4160971924,105396,128651
981,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.703619,4154929760,102148,117104
982,psa,2,/home/unsj/datasets/dna.64MB,67108863,57.351062,367250928845,263487006,35542116
983,psa,2,/home/unsj/datasets/dna.64MB,67108863,60.757906,367255710130,265411306,35756070
984,psa,2,/home/unsj/datasets/dna.64MB,67108863,56.459557,367248815322,264850647,35531533
985,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.739900,4810853945,96330,477577
986,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.746910,4811034033,86328,472701
987,psa,2,/home/unsj/datasets/proteins.1MB,1048575,0.739034,4810915935,50514,474457
988,psa,2,/home/unsj/datasets/dna.64MB,67108863,76.181934,539185401061,191191087,56246415
989,psa,2,/home/unsj/datasets/dna.64MB,67108863,74.730845,539182737443,262785228,55751022
990,psa,2,/home/unsj/datasets/dna.64MB,67108863,79.811379,539191979585,265293799,56276884
991,psa,2,/home/unsj/datasets/proteins.2MB,2097151,2.382328,16535198176,438930,1750972
992,psa,2,/home/unsj/datasets/proteins.2MB,2097151,2.353518,16533724096,428185,1737215
993,psa,2,/home/unsj/datasets/proteins.2MB,2097151,2.351977,16533272363,422170,1715482
994,psa,2,/home/unsj/datasets/dna.8MB,8388607,9.670934,73960144442,3303261,8061603
995,psa,2,/home/unsj/datasets/dna.8MB,8388607,10.312482,73956494483,3994465,7930563
996,psa,2,/home/unsj/datasets/dna.8MB,8388607,9.796199,73954055892,4078543,8027439
997,psa,2,/home/unsj/datasets/proteins.2MB,2097151,0.983945,5501040336,345715,406829
998,psa,2,/home/unsj/datasets/proteins.2MB,2097151,0.992327,5501151849,337312,408152
999,psa,2,/home/unsj/datasets/proteins.2MB,2097151,0.992513,5501079820,354397,400893
1000,psa,2,/home/unsj/datasets/dna.8MB,8388607,4.912153,30523394488,3685282,2847986
1001,psa,2,/home/unsj/datasets/dna.8MB,8388607,4.905287,30523570184,3584042,2849119
1002,psa,2,/home/unsj/datasets/dna.8MB,8388607,5.006161,30523840635,3672310,2860223
1003,psa,2,/home/unsj/datasets/proteins.2MB,2097151,1.680642,11192111939,233932,1094619
1004,psa,2,/home/unsj/datasets/proteins.2MB,2097151,1.685064,11191995852,367089,1082017
1005,psa,2,/home/unsj/datasets/proteins.2MB,2097151,1.697868,11192202671,279480,1120832
1006,psa,2,/home/unsj/datasets/dna.8MB,8388607,7.650745,52469879487,2993711,5428725
1007,psa,2,/home/unsj/datasets/dna.8MB,8388607,7.322625,52469443069,3958092,5374558
1008,psa,2,/home/unsj/datasets/dna.8MB,8388607,7.367575,52469111571,3903250,5413253
1009,psa,2,/home/unsj/datasets/proteins.32MB,33554431,42.731778,336085598811,48206917,36532825
1010,psa,2,/home/unsj/datasets/proteins.32MB,33554431,42.803898,336069249426,51930118,36533351
1011,psa,2,/home/unsj/datasets/proteins.32MB,33554431,42.575152,336067831729,54400651,36526138
1012,psa,2,/home/unsj/datasets/english.128MB,134217727,270.461681,1660816989688,547812239,164063506
1013,psa,2,/home/unsj/datasets/english.128MB,134217727,269.790992,1662670969155,508118921,164328089
1014,psa,2,/home/unsj/datasets/english.128MB,134217727,272.304099,1658744973942,552884706,163122169
1015,psa,2,/home/unsj/datasets/proteins.32MB,33554431,24.596425,167780987775,69495600,15775843
1016,psa,2,/home/unsj/datasets/proteins.32MB,33554431,25.911673,167767125793,70797290,15830245
1017,psa,2,/home/unsj/datasets/proteins.32MB,33554431,24.669417,167762038580,69756771,15703873
1018,psa,2,/home/unsj/datasets/english.128MB,134217727,150.411986,974962758796,568722040,80943719
1019,psa,2,/home/unsj/datasets/english.128MB,134217727,144.667333,974887719756,506268087,80255822
1020,psa,2,/home/unsj/datasets/english.128MB,134217727,149.891972,974886533436,582360788,80909374
1021,psa,2,/home/unsj/datasets/proteins.32MB,33554431,35.323565,250947343409,72651168,25983059
1022,psa,2,/home/unsj/datasets/proteins.32MB,33554431,33.288381,250943473282,51402838,25981256
1023,psa,2,/home/unsj/datasets/proteins.32MB,33554431,33.629100,250944555086,72798589,25757511
1024,psa,2,/home/unsj/datasets/english.128MB,134217727,187.487106,1315978552180,566225375,122472183
1025,psa,2,/home/unsj/datasets/english.128MB,134217727,189.645673,1319592876001,487450811,122805618
1026,psa,2,/home/unsj/datasets/english.128MB,134217727,191.379249,1319270150316,563087914,122832327
1027,psa,2,/home/unsj/datasets/proteins.4MB,4194303,4.784343,34762038384,1219872,3718719
1028,psa,2,/home/unsj/datasets/proteins.4MB,4194303,4.740469,34759585045,1226860,3749433
1029,psa,2,/home/unsj/datasets/proteins.4MB,4194303,4.649408,34759733854,1024537,3767555
1030,psa,2,/home/unsj/datasets/english.16MB,16777215,23.221241,175697639803,20146949,17145366
1031,psa,2,/home/unsj/datasets/english.16MB,16777215,23.001867,175690306485,19895328,17137618
1032,psa,2,/home/unsj/datasets/english.16MB,16777215,23.662628,175687984289,19947333,16934180
1033,psa,2,/home/unsj/datasets/proteins.4MB,4194303,2.316472,13312415162,1049148,1168363
1034,psa,2,/home/unsj/datasets/proteins.4MB,4194303,2.261913,13312281399,1045184,1180462
1035,psa,2,/home/unsj/datasets/proteins.4MB,4194303,2.249122,13312404328,1041605,1161135
1036,psa,2,/home/unsj/datasets/english.16MB,16777215,13.430575,89892393376,19182370,6791869
1037,psa,2,/home/unsj/datasets/english.16MB,16777215,13.245638,89891677319,19081084,6868639
1038,psa,2,/home/unsj/datasets/english.16MB,16777215,13.590973,89892286584,19311102,6868681
1039,psa,2,/home/unsj/datasets/proteins.4MB,4194303,3.424262,24097165046,1104592,2447785
1040,psa,2,/home/unsj/datasets/proteins.4MB,4194303,3.444313,24097217435,1092286,2448029
1041,psa,2,/home/unsj/datasets/proteins.4MB,4194303,3.377907,24097235039,864832,2451320
1042,psa,2,/home/unsj/datasets/english.16MB,16777215,18.494782,132731903641,19343410,11923767
1043,psa,2,/home/unsj/datasets/english.16MB,16777215,18.582978,132731997233,19272756,11920141
